"","year","qtr","state","cnty","own","naics","naics3","naics4","naics5","naics_sector","super_sector","m1emp","m2emp","m3emp","wage","can_agg","rectype","filenumber","primary_key"
"23145",2016,1,44,5,5,813110,813,8131,81311,81,1027,3,3,3,45,"Y","C","33",5204233
"23146",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,26,"Y","C","33",5204234
"23147",2016,1,44,5,5,813110,813,8131,81311,81,1027,1,1,1,18,"Y","C","33",5204235
"23148",2016,1,44,5,5,813110,813,8131,81311,81,1027,4,4,4,51,"Y","C","33",5204236
"23149",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,32,"Y","C","33",5204237
"23150",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,29,"Y","C","33",5204238
"23151",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,24,"Y","C","33",5204239
"23152",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,30,"Y","C","33",5204240
"23153",2016,1,44,5,5,813110,813,8131,81311,81,1027,3,3,3,36,"Y","C","33",5204241
"23154",2016,1,44,5,5,813110,813,8131,81311,81,1027,1,1,1,16,"Y","C","33",5204242
"23155",2016,1,44,5,5,813110,813,8131,81311,81,1027,1,1,1,19,"Y","C","33",5204243
"23156",2016,1,44,5,5,813110,813,8131,81311,81,1027,3,3,3,37,"Y","C","33",5204244
"23157",2016,1,44,5,5,813110,813,8131,81311,81,1027,4,4,4,52,"Y","C","33",5204245
"23158",2016,1,44,5,5,813110,813,8131,81311,81,1027,1,1,1,11,"Y","C","33",5204246
"23159",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,26,"Y","C","33",5204247
"23160",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,22,"Y","C","33",5204248
"23161",2016,1,44,5,5,813110,813,8131,81311,81,1027,1,1,1,19,"Y","C","33",5204249
"23162",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,33,"Y","C","33",5204250
"23163",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,34,"Y","C","33",5204251
"23164",2016,1,44,5,5,813110,813,8131,81311,81,1027,1,2,2,21,"Y","C","33",5204252
"23165",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,24,"Y","C","33",5204253
"23166",2016,1,44,5,5,813110,813,8131,81311,81,1027,3,3,3,45,"Y","C","33",5204254
"23167",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,29,"Y","C","33",5204255
"23168",2016,1,44,5,5,813110,813,8131,81311,81,1027,2,2,2,27,"Y","C","33",5204256
"23169",2016,1,44,5,5,813110,813,8131,81311,81,1027,3,3,3,37,"Y","C","33",5204257
"23170",2016,1,44,5,5,813410,813,8134,81341,81,1027,12,12,13,20,"Y","C","33",5204258
"23171",2016,1,44,5,5,813410,813,8134,81341,81,1027,18,18,17,30,"Y","C","33",5204259
"23172",2016,1,44,5,5,813410,813,8134,81341,81,1027,10,11,11,18,"Y","C","33",5204260
"23173",2016,1,44,5,5,813410,813,8134,81341,81,1027,24,24,23,40,"Y","C","33",5204261
"23174",2016,1,44,5,5,813410,813,8134,81341,81,1027,15,15,14,23,"Y","C","33",5204262
"23175",2016,1,44,5,5,813410,813,8134,81341,81,1027,26,26,26,42,"Y","C","33",5204263
"23176",2016,1,44,5,5,813410,813,8134,81341,81,1027,21,21,21,36,"Y","C","33",5204264
"23177",2016,1,44,5,5,813410,813,8134,81341,81,1027,9,9,9,15,"Y","C","33",5204265
"23178",2016,1,44,5,5,813410,813,8134,81341,81,1027,21,22,22,37,"Y","C","33",5204266
"23179",2016,1,44,5,5,813410,813,8134,81341,81,1027,15,15,16,26,"Y","C","33",5204267
"23180",2016,1,44,5,5,813410,813,8134,81341,81,1027,22,21,21,36,"Y","C","33",5204268
"23181",2016,1,44,5,5,813410,813,8134,81341,81,1027,17,17,17,28,"Y","C","33",5204269
"23182",2016,1,44,5,5,813410,813,8134,81341,81,1027,36,37,38,62,"Y","C","33",5204270
"23183",2016,1,44,5,5,813410,813,8134,81341,81,1027,17,17,17,27,"Y","C","33",5204271
"23184",2016,1,44,5,5,813410,813,8134,81341,81,1027,27,27,28,47,"Y","C","33",5204272
"23185",2016,1,44,5,5,813410,813,8134,81341,81,1027,16,16,16,26,"Y","C","33",5204273
"23186",2016,1,44,5,5,813410,813,8134,81341,81,1027,21,22,22,36,"Y","C","33",5204274
"23187",2016,1,44,5,5,813410,813,8134,81341,81,1027,20,20,20,33,"Y","C","33",5204275
"23188",2016,1,44,5,5,813410,813,8134,81341,81,1027,17,17,17,27,"Y","C","33",5204276
"23189",2016,1,44,5,5,813410,813,8134,81341,81,1027,10,11,11,17,"Y","C","33",5204277
"23190",2016,1,44,5,5,813410,813,8134,81341,81,1027,19,19,19,31,"Y","C","33",5204278
"23191",2016,1,44,5,5,813410,813,8134,81341,81,1027,13,13,14,23,"Y","C","33",5204279
"23192",2016,1,44,7,5,115210,115,1152,11521,11,1011,3,3,3,17,"Y","C","33",5204280
"23193",2016,1,44,7,5,115210,115,1152,11521,11,1011,2,2,2,11,"Y","C","33",5204281
"23194",2016,1,44,7,5,115210,115,1152,11521,11,1011,3,3,3,16,"Y","C","33",5204282
"23195",2016,1,44,7,5,115210,115,1152,11521,11,1011,3,3,3,18,"Y","C","33",5204283
"23196",2016,1,44,7,5,115210,115,1152,11521,11,1011,2,2,2,11,"Y","C","33",5204284
"23197",2016,1,44,7,5,115210,115,1152,11521,11,1011,3,3,3,14,"Y","C","33",5204285
"23198",2016,1,44,7,5,221210,221,2212,22121,22,1021,83,84,86,6243,"Y","C","33",5204286
"23199",2016,1,44,7,5,221210,221,2212,22121,22,1021,76,77,78,5326,"Y","C","33",5204287
"23200",2016,1,44,7,5,221210,221,2212,22121,22,1021,81,80,80,5908,"Y","C","33",5204288
"23201",2016,1,44,7,5,221210,221,2212,22121,22,1021,110,111,112,8433,"Y","C","33",5204289
"23202",2016,1,44,7,5,237210,237,2372,23721,23,1012,6,6,6,4420,"Y","C","33",5204290
"23203",2016,1,44,7,5,237210,237,2372,23721,23,1012,8,7,7,5392,"Y","C","33",5204291
"23204",2016,1,44,7,5,237210,237,2372,23721,23,1012,5,5,5,3683,"Y","C","33",5204292
"23205",2016,1,44,7,5,237310,237,2373,23731,23,1012,19,19,18,395,"Y","C","33",5204293
"23206",2016,1,44,7,5,237310,237,2373,23731,23,1012,31,31,31,631,"Y","C","33",5204294
"23207",2016,1,44,7,5,237310,237,2373,23731,23,1012,18,17,17,407,"Y","C","33",5204295
"23208",2016,1,44,7,5,237310,237,2373,23731,23,1012,23,22,22,442,"Y","C","33",5204296
"23209",2016,1,44,7,5,237310,237,2373,23731,23,1012,37,36,36,805,"Y","C","33",5204297
"23210",2016,1,44,7,5,237310,237,2373,23731,23,1012,30,31,31,683,"Y","C","33",5204298
"23211",2016,1,44,7,5,237310,237,2373,23731,23,1012,36,37,38,804,"Y","C","33",5204299
"23212",2016,1,44,7,5,237310,237,2373,23731,23,1012,25,25,25,545,"Y","C","33",5204300
"23213",2016,1,44,7,5,237310,237,2373,23731,23,1012,14,14,15,308,"Y","C","33",5204301
"23214",2016,1,44,7,5,237310,237,2373,23731,23,1012,44,44,44,980,"Y","C","33",5204302
"23215",2016,1,44,7,5,237310,237,2373,23731,23,1012,24,23,22,484,"Y","C","33",5204303
"23216",2016,1,44,7,5,311230,311,3112,31123,31,1013,6,6,6,19858,"Y","C","33",5204304
"23217",2016,1,44,7,5,313110,313,3131,31311,31,1013,9,9,9,74,"Y","C","33",5204305
"23218",2016,1,44,7,5,313110,313,3131,31311,31,1013,24,23,22,202,"Y","C","33",5204306
"23219",2016,1,44,7,5,313110,313,3131,31311,31,1013,18,18,17,146,"Y","C","33",5204307
"23220",2016,1,44,7,5,315280,315,3152,31528,31,1013,5,6,4,24,"Y","C","33",5204308
"23221",2016,1,44,7,5,315280,315,3152,31528,31,1013,4,2,2,15,"Y","C","33",5204309
"23222",2016,1,44,7,5,315990,315,3159,31599,31,1013,3,3,1,35,"Y","C","33",5204310
"23223",2016,1,44,7,5,315990,315,3159,31599,31,1013,2,3,1,30,"Y","C","33",5204311
"23224",2016,1,44,7,5,321113,321,3211,32111,32,1013,4,4,4,30,"Y","C","33",5204312
"23225",2016,1,44,7,5,321113,321,3211,32111,32,1013,4,4,4,28,"Y","C","33",5204313
"23226",2016,1,44,7,5,321113,321,3211,32111,32,1013,6,6,7,51,"Y","C","33",5204314
"23227",2016,1,44,7,5,324121,324,3241,32412,32,1013,7,7,7,56,"Y","C","33",5204315
"23228",2016,1,44,7,5,324121,324,3241,32412,32,1013,7,7,7,60,"Y","C","33",5204316
"23229",2016,1,44,7,5,324121,324,3241,32412,32,1013,5,5,5,41,"Y","C","33",5204317
"23230",2016,1,44,7,5,324121,324,3241,32412,32,1013,4,4,4,32,"Y","C","33",5204318
"23231",2016,1,44,7,5,325211,325,3252,32521,32,1013,18,18,18,324,"Y","C","33",5204319
"23232",2016,1,44,7,5,325211,325,3252,32521,32,1013,12,12,12,211,"Y","C","33",5204320
"23233",2016,1,44,7,5,325211,325,3252,32521,32,1013,14,14,14,254,"Y","C","33",5204321
"23234",2016,1,44,7,5,325211,325,3252,32521,32,1013,15,15,15,260,"Y","C","33",5204322
"23235",2016,1,44,7,5,325211,325,3252,32521,32,1013,12,12,14,228,"Y","C","33",5204323
"23236",2016,1,44,7,5,325211,325,3252,32521,32,1013,12,12,12,210,"Y","C","33",5204324
"23237",2016,1,44,7,5,325211,325,3252,32521,32,1013,14,14,14,238,"Y","C","33",5204325
"23238",2016,1,44,7,5,325211,325,3252,32521,32,1013,21,21,21,361,"Y","C","33",5204326
"23239",2016,1,44,7,5,325314,325,3253,32531,32,1013,6,5,4,11490,"Y","C","33",5204327
"23240",2016,1,44,7,5,325510,325,3255,32551,32,1013,8,8,8,83,"Y","C","33",5204328
"23241",2016,1,44,7,5,325510,325,3255,32551,32,1013,8,7,7,79,"Y","C","33",5204329
"23242",2016,1,44,7,5,325510,325,3255,32551,32,1013,7,7,7,70,"Y","C","33",5204330
"23243",2016,1,44,7,5,325510,325,3255,32551,32,1013,4,4,4,45,"Y","C","33",5204331
"23244",2016,1,44,7,5,325510,325,3255,32551,32,1013,6,6,6,62,"Y","C","33",5204332
"23245",2016,1,44,7,5,325991,325,3259,32599,32,1013,246,242,238,7263,"Y","C","33",5204333
"23246",2016,1,44,7,5,325991,325,3259,32599,32,1013,158,159,159,4958,"Y","C","33",5204334
"23247",2016,1,44,7,5,325991,325,3259,32599,32,1013,174,177,180,5486,"Y","C","33",5204335
"23248",2016,1,44,7,5,327110,327,3271,32711,32,1013,4,3,1,3361,"Y","C","33",5204336
"23249",2016,1,44,7,5,331222,331,3312,33122,33,1013,35,35,34,11317,"Y","C","33",5204337
"23250",2016,1,44,7,5,331222,331,3312,33122,33,1013,24,23,22,7477,"Y","C","33",5204338
"23251",2016,1,44,7,5,332216,332,3322,33221,33,1013,7,7,7,488,"Y","C","33",5204339
"23252",2016,1,44,7,5,332216,332,3322,33221,33,1013,7,7,7,482,"Y","C","33",5204340
"23253",2016,1,44,7,5,332216,332,3322,33221,33,1013,9,9,9,641,"Y","C","33",5204341
"23254",2016,1,44,7,5,332216,332,3322,33221,33,1013,9,9,9,671,"Y","C","33",5204342
"23255",2016,1,44,7,5,332216,332,3322,33221,33,1013,6,6,6,385,"Y","C","33",5204343
"23256",2016,1,44,7,5,332216,332,3322,33221,33,1013,4,4,4,311,"Y","C","33",5204344
"23257",2016,1,44,7,5,332216,332,3322,33221,33,1013,12,12,11,813,"Y","C","33",5204345
"23258",2016,1,44,7,5,334118,334,3341,33411,33,1013,329,314,297,13524,"Y","C","33",5204346
"23259",2016,1,44,7,5,335314,335,3353,33531,33,1013,20,19,17,2006,"Y","C","33",5204347
"23260",2016,1,44,7,5,335314,335,3353,33531,33,1013,34,31,28,3274,"Y","C","33",5204348
"23261",2016,1,44,7,5,336211,336,3362,33621,33,1013,54,52,49,1214,"Y","C","33",5204349
"23262",2016,1,44,7,5,336211,336,3362,33621,33,1013,50,47,43,996,"Y","C","33",5204350
"23263",2016,1,44,7,5,336612,336,3366,33661,33,1013,0,2,2,2210,"Y","C","33",5204351
"23264",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,62,"Y","C","33",5204352
"23265",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,86,"Y","C","33",5204353
"23266",2016,1,44,7,5,423510,423,4235,42351,42,1021,3,3,3,90,"Y","C","33",5204354
"23267",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,74,"Y","C","33",5204355
"23268",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,3,3,86,"Y","C","33",5204356
"23269",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,66,"Y","C","33",5204357
"23270",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,65,"Y","C","33",5204358
"23271",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,60,"Y","C","33",5204359
"23272",2016,1,44,7,5,423510,423,4235,42351,42,1021,3,3,3,108,"Y","C","33",5204360
"23273",2016,1,44,7,5,423510,423,4235,42351,42,1021,4,4,4,142,"Y","C","33",5204361
"23274",2016,1,44,7,5,423510,423,4235,42351,42,1021,4,4,4,161,"Y","C","33",5204362
"23275",2016,1,44,7,5,423510,423,4235,42351,42,1021,3,3,3,93,"Y","C","33",5204363
"23276",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,67,"Y","C","33",5204364
"23277",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,81,"Y","C","33",5204365
"23278",2016,1,44,7,5,423510,423,4235,42351,42,1021,3,3,3,99,"Y","C","33",5204366
"23279",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,85,"Y","C","33",5204367
"23280",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,65,"Y","C","33",5204368
"23281",2016,1,44,7,5,423510,423,4235,42351,42,1021,1,1,1,51,"Y","C","33",5204369
"23282",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,75,"Y","C","33",5204370
"23283",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,52,"Y","C","33",5204371
"23284",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,58,"Y","C","33",5204372
"23285",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,3,3,87,"Y","C","33",5204373
"23286",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,60,"Y","C","33",5204374
"23287",2016,1,44,7,5,423510,423,4235,42351,42,1021,3,2,2,90,"Y","C","33",5204375
"23288",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,82,"Y","C","33",5204376
"23289",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,85,"Y","C","33",5204377
"23290",2016,1,44,7,5,423510,423,4235,42351,42,1021,2,2,2,70,"Y","C","33",5204378
"23291",2016,1,44,7,5,424210,424,4242,42421,42,1021,12,12,12,119,"Y","C","33",5204379
"23292",2016,1,44,7,5,424210,424,4242,42421,42,1021,20,20,19,189,"Y","C","33",5204380
"23293",2016,1,44,7,5,424210,424,4242,42421,42,1021,16,16,16,160,"Y","C","33",5204381
"23294",2016,1,44,7,5,424210,424,4242,42421,42,1021,22,22,21,210,"Y","C","33",5204382
"23295",2016,1,44,7,5,424210,424,4242,42421,42,1021,19,18,18,173,"Y","C","33",5204383
"23296",2016,1,44,7,5,424210,424,4242,42421,42,1021,8,8,8,84,"Y","C","33",5204384
"23297",2016,1,44,7,5,424210,424,4242,42421,42,1021,18,19,19,181,"Y","C","33",5204385
"23298",2016,1,44,7,5,424210,424,4242,42421,42,1021,13,13,13,132,"Y","C","33",5204386
"23299",2016,1,44,7,5,424210,424,4242,42421,42,1021,14,14,14,136,"Y","C","33",5204387
"23300",2016,1,44,7,5,424210,424,4242,42421,42,1021,17,17,17,164,"Y","C","33",5204388
"23301",2016,1,44,7,5,424210,424,4242,42421,42,1021,14,14,14,136,"Y","C","33",5204389
"23302",2016,1,44,7,5,424210,424,4242,42421,42,1021,21,21,21,221,"Y","C","33",5204390
"23303",2016,1,44,7,5,424210,424,4242,42421,42,1021,9,9,8,89,"Y","C","33",5204391
"23304",2016,1,44,7,5,424210,424,4242,42421,42,1021,12,12,12,125,"Y","C","33",5204392
"23305",2016,1,44,7,5,424510,424,4245,42451,42,1021,2,3,3,12,"Y","C","33",5204393
"23306",2016,1,44,7,5,424510,424,4245,42451,42,1021,2,3,3,15,"Y","C","33",5204394
"23307",2016,1,44,7,5,445310,445,4453,44531,44,1021,2,2,2,12,"Y","C","33",5204395
"23308",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,34,"Y","C","33",5204396
"23309",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,17,"Y","C","33",5204397
"23310",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,24,"Y","C","33",5204398
"23311",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,17,"Y","C","33",5204399
"23312",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204400
"23313",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,21,"Y","C","33",5204401
"23314",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,8,39,"Y","C","33",5204402
"23315",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204403
"23316",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,13,"Y","C","33",5204404
"23317",2016,1,44,7,5,445310,445,4453,44531,44,1021,6,6,6,28,"Y","C","33",5204405
"23318",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,21,"Y","C","33",5204406
"23319",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204407
"23320",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,27,"Y","C","33",5204408
"23321",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,16,"Y","C","33",5204409
"23322",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,15,"Y","C","33",5204410
"23323",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,17,"Y","C","33",5204411
"23324",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,27,"Y","C","33",5204412
"23325",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,20,"Y","C","33",5204413
"23326",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,36,"Y","C","33",5204414
"23327",2016,1,44,7,5,445310,445,4453,44531,44,1021,8,8,8,44,"Y","C","33",5204415
"23328",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,18,"Y","C","33",5204416
"23329",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204417
"23330",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,20,"Y","C","33",5204418
"23331",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,20,"Y","C","33",5204419
"23332",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,6,6,28,"Y","C","33",5204420
"23333",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204421
"23334",2016,1,44,7,5,445310,445,4453,44531,44,1021,6,6,6,29,"Y","C","33",5204422
"23335",2016,1,44,7,5,445310,445,4453,44531,44,1021,2,2,2,10,"Y","C","33",5204423
"23336",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204424
"23337",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,14,"Y","C","33",5204425
"23338",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,15,"Y","C","33",5204426
"23339",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,19,"Y","C","33",5204427
"23340",2016,1,44,7,5,445310,445,4453,44531,44,1021,6,6,6,27,"Y","C","33",5204428
"23341",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,24,"Y","C","33",5204429
"23342",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204430
"23343",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,18,"Y","C","33",5204431
"23344",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,18,"Y","C","33",5204432
"23345",2016,1,44,7,5,445310,445,4453,44531,44,1021,6,6,6,29,"Y","C","33",5204433
"23346",2016,1,44,7,5,445310,445,4453,44531,44,1021,8,9,7,39,"Y","C","33",5204434
"23347",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,16,"Y","C","33",5204435
"23348",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,4,4,23,"Y","C","33",5204436
"23349",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,27,"Y","C","33",5204437
"23350",2016,1,44,7,5,445310,445,4453,44531,44,1021,9,9,9,47,"Y","C","33",5204438
"23351",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,36,"Y","C","33",5204439
"23352",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,26,"Y","C","33",5204440
"23353",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,27,"Y","C","33",5204441
"23354",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,23,"Y","C","33",5204442
"23355",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,18,"Y","C","33",5204443
"23356",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,3,17,"Y","C","33",5204444
"23357",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,16,"Y","C","33",5204445
"23358",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204446
"23359",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204447
"23360",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,21,"Y","C","33",5204448
"23361",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,26,"Y","C","33",5204449
"23362",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,19,"Y","C","33",5204450
"23363",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204451
"23364",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,20,"Y","C","33",5204452
"23365",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,33,"Y","C","33",5204453
"23366",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,17,"Y","C","33",5204454
"23367",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,36,"Y","C","33",5204455
"23368",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,4,18,"Y","C","33",5204456
"23369",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,18,"Y","C","33",5204457
"23370",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204458
"23371",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,34,"Y","C","33",5204459
"23372",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,39,"Y","C","33",5204460
"23373",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,24,"Y","C","33",5204461
"23374",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204462
"23375",2016,1,44,7,5,445310,445,4453,44531,44,1021,6,6,6,32,"Y","C","33",5204463
"23376",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,21,"Y","C","33",5204464
"23377",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204465
"23378",2016,1,44,7,5,445310,445,4453,44531,44,1021,9,9,9,47,"Y","C","33",5204466
"23379",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,20,"Y","C","33",5204467
"23380",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,23,"Y","C","33",5204468
"23381",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,16,"Y","C","33",5204469
"23382",2016,1,44,7,5,445310,445,4453,44531,44,1021,2,2,2,11,"Y","C","33",5204470
"23383",2016,1,44,7,5,445310,445,4453,44531,44,1021,6,6,6,32,"Y","C","33",5204471
"23384",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,4,17,"Y","C","33",5204472
"23385",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,23,"Y","C","33",5204473
"23386",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,23,"Y","C","33",5204474
"23387",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,36,"Y","C","33",5204475
"23388",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,6,28,"Y","C","33",5204476
"23389",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204477
"23390",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,26,"Y","C","33",5204478
"23391",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,23,"Y","C","33",5204479
"23392",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,21,"Y","C","33",5204480
"23393",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,27,"Y","C","33",5204481
"23394",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,24,"Y","C","33",5204482
"23395",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,21,"Y","C","33",5204483
"23396",2016,1,44,7,5,445310,445,4453,44531,44,1021,9,9,8,43,"Y","C","33",5204484
"23397",2016,1,44,7,5,445310,445,4453,44531,44,1021,8,8,8,42,"Y","C","33",5204485
"23398",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,5,24,"Y","C","33",5204486
"23399",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,21,"Y","C","33",5204487
"23400",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,25,"Y","C","33",5204488
"23401",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,17,"Y","C","33",5204489
"23402",2016,1,44,7,5,445310,445,4453,44531,44,1021,8,8,8,38,"Y","C","33",5204490
"23403",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,5,5,23,"Y","C","33",5204491
"23404",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,18,"Y","C","33",5204492
"23405",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,28,"Y","C","33",5204493
"23406",2016,1,44,7,5,445310,445,4453,44531,44,1021,8,8,8,39,"Y","C","33",5204494
"23407",2016,1,44,7,5,445310,445,4453,44531,44,1021,3,3,3,16,"Y","C","33",5204495
"23408",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,23,"Y","C","33",5204496
"23409",2016,1,44,7,5,445310,445,4453,44531,44,1021,6,6,7,34,"Y","C","33",5204497
"23410",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,22,"Y","C","33",5204498
"23411",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,26,"Y","C","33",5204499
"23412",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,20,"Y","C","33",5204500
"23413",2016,1,44,7,5,445310,445,4453,44531,44,1021,5,5,5,28,"Y","C","33",5204501
"23414",2016,1,44,7,5,445310,445,4453,44531,44,1021,8,8,8,38,"Y","C","33",5204502
"23415",2016,1,44,7,5,445310,445,4453,44531,44,1021,4,4,4,20,"Y","C","33",5204503
"23416",2016,1,44,7,5,445310,445,4453,44531,44,1021,7,7,7,35,"Y","C","33",5204504
